 TIME                    	AmbientTemperature       	TotalSolarRadiation      	BeamSolarRadiation       	DiffuseSolarRadiation    	IncidentAngle            	
 HOURS              	°C                  	KJ/hr.m2            	KJ/hr.m2            	KJ/hr.m2            	Degree              	
  +1.0753000000000000E+04	  +3.4062500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0754000000000000E+04	  +3.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0755000000000000E+04	  +3.0937500000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0756000000000000E+04	  +2.9500000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0757000000000000E+04	  +2.8500001430511475E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0758000000000000E+04	  +2.6749999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0759000000000000E+04	  +2.6500000953674316E+00	  +6.6791564971208572E+00	  +0.0000000000000000E+00	  +6.5489459037780762E+00	  +8.5364990234375000E+01	
  +1.0760000000000000E+04	  +2.7500000000000000E+00	  +3.0056202530860901E+01	  +0.0000000000000000E+00	  +2.9470254898071289E+01	  +7.2602638244628906E+01	
  +1.0761000000000000E+04	  +2.7874999046325684E+00	  +3.0056202530860901E+01	  +0.0000000000000000E+00	  +2.9470254898071289E+01	  +5.8731403350830078E+01	
  +1.0762000000000000E+04	  +2.9000000953674316E+00	  +7.6810303211212158E+01	  +0.0000000000000000E+00	  +7.5312881469726562E+01	  +4.5235126495361328E+01	
  +1.0763000000000000E+04	  +3.0999999046325684E+00	  +1.4360188078880310E+02	  +0.0000000000000000E+00	  +1.4080235290527344E+02	  +3.2666740417480469E+01	
  +1.0764000000000000E+04	  +3.1687500476837158E+00	  +2.0037468999624252E+01	  +0.0000000000000000E+00	  +1.9646837234497070E+01	  +2.2698642730712891E+01	
  +1.0765000000000000E+04	  +3.1387500762939453E+00	  +1.4694144558906555E+02	  +0.0000000000000000E+00	  +1.4407681274414062E+02	  +1.9802354812622070E+01	
  +1.0766000000000000E+04	  +3.3299999237060547E+00	  +1.6363934779167175E+02	  +0.0000000000000000E+00	  +1.6044918823242188E+02	  +2.6422809600830078E+01	
  +1.0767000000000000E+04	  +3.3500001430511475E+00	  +4.0074937999248505E+01	  +0.0000000000000000E+00	  +3.9293674468994141E+01	  +3.7848106384277344E+01	
  +1.0768000000000000E+04	  +3.2500000000000000E+00	  +4.6754098773002625E+01	  +0.0000000000000000E+00	  +4.5842624664306641E+01	  +5.0920391082763672E+01	
  +1.0769000000000000E+04	  +3.2000000476837158E+00	  +2.6716627895832062E+01	  +0.0000000000000000E+00	  +2.6195785522460938E+01	  +6.4617126464843750E+01	
  +1.0770000000000000E+04	  +3.1500000953674316E+00	  +2.3377049386501312E+01	  +0.0000000000000000E+00	  +2.2921312332153320E+01	  +7.8569168090820312E+01	
  +1.0771000000000000E+04	  +3.0499999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8356925964355469E+01	
  +1.0772000000000000E+04	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0773000000000000E+04	  +2.9500000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0774000000000000E+04	  +2.8499999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0775000000000000E+04	  +2.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0776000000000000E+04	  +2.6500000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0777000000000000E+04	  +2.4833333492279053E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0778000000000000E+04	  +2.0979166030883789E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0779000000000000E+04	  +1.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0780000000000000E+04	  +1.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0781000000000000E+04	  +1.0455358028411865E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0782000000000000E+04	  +6.8571430444717407E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0783000000000000E+04	  +5.3750002384185791E-01	  +2.6716635644435883E+01	  +0.0000000000000000E+00	  +2.6195793151855469E+01	  +8.5462432861328125E+01	
  +1.0784000000000000E+04	  +8.3749997615814209E-01	  +1.1688526844978333E+02	  +0.0000000000000000E+00	  +1.1460658264160156E+02	  +7.2383125305175781E+01	
  +1.0785000000000000E+04	  +1.5666668415069580E+00	  +4.2766288375854492E+02	  +1.1359833717346191E+01	  +4.0816488647460938E+02	  +5.8498321533203125E+01	
  +1.0786000000000000E+04	  +2.6511905193328857E+00	  +7.6724869060516357E+02	  +6.9041992187500000E+01	  +6.8466479492187500E+02	  +4.4974365234375000E+01	
  +1.0787000000000000E+04	  +3.6508929729461670E+00	  +8.2098665332794189E+02	  +6.9455307006835938E+01	  +7.3675244140625000E+02	  +3.2354972839355469E+01	
  +1.0788000000000000E+04	  +4.2125000953674316E+00	  +5.4838554716110229E+02	  +5.8034653663635254E+00	  +5.3157928466796875E+02	  +2.2310232162475586E+01	
  +1.0789000000000000E+04	  +3.8312501907348633E+00	  +8.0149891495704651E+01	  +0.0000000000000000E+00	  +7.8587364196777344E+01	  +1.9417007446289062E+01	
  +1.0790000000000000E+04	  +3.4500000476837158E+00	  +3.2393914651870728E+02	  +0.0000000000000000E+00	  +3.1762393188476562E+02	  +2.6172578811645508E+01	
  +1.0791000000000000E+04	  +3.3500001430511475E+00	  +3.4731620931625366E+02	  +0.0000000000000000E+00	  +3.4054525756835938E+02	  +3.7693798065185547E+01	
  +1.0792000000000000E+04	  +3.2249999046325684E+00	  +1.9703516769409180E+02	  +0.0000000000000000E+00	  +1.9319395446777344E+02	  +5.0815425872802734E+01	
  +1.0793000000000000E+04	  +2.9500000476837158E+00	  +1.1688526844978333E+02	  +0.0000000000000000E+00	  +1.1460658264160156E+02	  +6.4536888122558594E+01	
  +1.0794000000000000E+04	  +2.6499998569488525E+00	  +8.3489479660987854E+01	  +0.0000000000000000E+00	  +8.1861846923828125E+01	  +7.8499534606933594E+01	
  +1.0795000000000000E+04	  +2.4125001430511475E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8524337768554688E+01	
  +1.0796000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0797000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0798000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0799000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0800000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0801000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0802000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0803000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0804000000000000E+04	  +2.4000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0805000000000000E+04	  +2.4400000572204590E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0806000000000000E+04	  +2.5000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0807000000000000E+04	  +2.6314287185668945E+00	  +3.6735361516475677E+01	  +0.0000000000000000E+00	  +3.6019203186035156E+01	  +8.5559295654296875E+01	
  +1.0808000000000000E+04	  +3.2649350166320801E+00	  +1.7031849336624146E+02	  +0.0000000000000000E+00	  +1.6699812316894531E+02	  +7.2162742614746094E+01	
  +1.0809000000000000E+04	  +4.2786364555358887E+00	  +3.9871145153045654E+02	  +5.6094284057617188E+00	  +3.8535449218750000E+02	  +5.8264984130859375E+01	
  +1.0810000000000000E+04	  +5.0495834350585938E+00	  +3.1392037439346313E+02	  +0.0000000000000000E+00	  +3.0780047607421875E+02	  +4.4713981628417969E+01	
  +1.0811000000000000E+04	  +5.2479171752929688E+00	  +3.0724121332168579E+02	  +0.0000000000000000E+00	  +3.0125152587890625E+02	  +3.2044033050537109E+01	
  +1.0812000000000000E+04	  +5.7500000000000000E+00	  +6.2000363636016846E+02	  +1.1521876335144043E+01	  +5.9630706787109375E+02	  +2.1922046661376953E+01	
  +1.0813000000000000E+04	  +6.4500002861022949E+00	  +7.1071180534362793E+02	  +2.3058776855468750E+01	  +6.7404602050781250E+02	  +1.9033391952514648E+01	
  +1.0814000000000000E+04	  +6.9357142448425293E+00	  +4.1410769462585449E+02	  +0.0000000000000000E+00	  +4.0603463745117188E+02	  +2.5927688598632812E+01	
  +1.0815000000000000E+04	  +6.8357143402099609E+00	  +2.5380797338485718E+02	  +0.0000000000000000E+00	  +2.4885997009277344E+02	  +3.7544525146484375E+01	
  +1.0816000000000000E+04	  +7.1170330047607422E+00	  +1.4009871692657471E+03	  +6.8011407470703125E+02	  +7.0179724121093750E+02	  +5.0714523315429688E+01	
  +1.0817000000000000E+04	  +7.6631011962890625E+00	  +7.4350364971160889E+02	  +2.5462577819824219E+02	  +4.7761465454101562E+02	  +6.4459846496582031E+01	
  +1.0818000000000000E+04	  +7.6046876907348633E+00	  +2.9957292699813843E+02	  +7.6587600708007812E+01	  +2.1803732299804688E+02	  +7.8432327270507812E+01	
  +1.0819000000000000E+04	  +7.1187500953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8699836730957031E+01	
  +1.0820000000000000E+04	  +6.4499998092651367E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0821000000000000E+04	  +5.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0822000000000000E+04	  +5.0500001907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0823000000000000E+04	  +4.3500003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0824000000000000E+04	  +3.6624999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0825000000000000E+04	  +2.9000000953674316E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0826000000000000E+04	  +2.0999999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0827000000000000E+04	  +1.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0828000000000000E+04	  +4.0000000596046448E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0829000000000000E+04	  -4.0000000596046448E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0830000000000000E+04	  -1.2000000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0831000000000000E+04	  -1.4674999713897705E+00	  +7.3470723032951355E+01	  +0.0000000000000000E+00	  +7.2038406372070312E+01	  +8.5656379699707031E+01	
  +1.0832000000000000E+04	  -4.6999999880790710E-01	  +3.0781715583801270E+02	  +3.1633424758911133E+01	  +2.7064978027343750E+02	  +7.1943275451660156E+01	
  +1.0833000000000000E+04	  +1.2193181514739990E+00	  +1.0585107879638672E+03	  +4.8210665893554688E+02	  +5.6156011962890625E+02	  +5.8033130645751953E+01	
  +1.0834000000000000E+04	  +3.4119317531585693E+00	  +1.7106373577117920E+03	  +9.2604858398437500E+02	  +7.6193212890625000E+02	  +4.4455677032470703E+01	
  +1.0835000000000000E+04	  +5.0562500953674316E+00	  +1.3878938407897949E+03	  +3.7027548217773438E+02	  +9.9717529296875000E+02	  +3.1735483169555664E+01	
  +1.0836000000000000E+04	  +6.3454546928405762E+00	  +2.4980814228057861E+03	  +1.4526667480468750E+03	  +1.0137734985351562E+03	  +2.1535142898559570E+01	
  +1.0837000000000000E+04	  +8.0295457839965820E+00	  +2.8774221839904785E+03	  +1.9231246337890625E+03	  +9.1914068603515625E+02	  +1.8651441574096680E+01	
  +1.0838000000000000E+04	  +8.7808818817138672E+00	  +1.1766657905578613E+03	  +2.7414587402343750E+02	  +8.8396490478515625E+02	  +2.5687112808227539E+01	
  +1.0839000000000000E+04	  +8.9032087326049805E+00	  +1.9878771457672119E+03	  +1.0561176757812500E+03	  +9.0552203369140625E+02	  +3.7398834228515625E+01	
  +1.0840000000000000E+04	  +9.2353534698486328E+00	  +1.9491135196685791E+03	  +1.4245443115234375E+03	  +5.0035003662109375E+02	  +5.0616077423095703E+01	
  +1.0841000000000000E+04	  +9.1946182250976562E+00	  +1.1233422660827637E+03	  +7.5253204345703125E+02	  +3.5616152954101562E+02	  +6.4384323120117188E+01	
  +1.0842000000000000E+04	  +8.2196874618530273E+00	  +2.6068699073791504E+02	  +5.4560535430908203E+01	  +2.0169929504394531E+02	  +7.8365859985351562E+01	
  +1.0843000000000000E+04	  +6.9349999427795410E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.8871726989746094E+01	
  +1.0844000000000000E+04	  +5.7687501907348633E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0845000000000000E+04	  +4.8500003814697266E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0846000000000000E+04	  +3.9500000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0847000000000000E+04	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0848000000000000E+04	  +2.0499999523162842E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0849000000000000E+04	  +1.1499999761581421E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0850000000000000E+04	  +2.9999998211860657E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0851000000000000E+04	  -5.5000001192092896E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0852000000000000E+04	  -1.4500000476837158E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0853000000000000E+04	  -2.3499999046325684E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0854000000000000E+04	  -3.2500004768371582E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0855000000000000E+04	  -3.0893936157226562E+00	  +1.9756588697433472E+02	  +9.1088935852050781E+01	  +1.0270084381103516E+02	  +8.5750488281250000E+01	
  +1.0856000000000000E+04	  -9.2935609817504883E-01	  +7.8791772174835205E+02	  +5.4756207275390625E+02	  +2.2974348449707031E+02	  +7.1724777221679688E+01	
  +1.0857000000000000E+04	  +1.1229166984558105E+00	  +1.6854645328521729E+03	  +1.3512232666015625E+03	  +3.1353778076171875E+02	  +5.7802841186523438E+01	
  +1.0858000000000000E+04	  +3.4333331584930420E+00	  +2.2937316112518311E+03	  +1.7209125976562500E+03	  +5.4462841796875000E+02	  +4.4199531555175781E+01	
  +1.0859000000000000E+04	  +5.2384619712829590E+00	  +2.0948183135986328E+03	  +1.0862441406250000E+03	  +9.8090441894531250E+02	  +3.1429443359375000E+01	
  +1.0860000000000000E+04	  +6.0948719978332520E+00	  +2.0214473323822021E+03	  +8.5199487304687500E+02	  +1.1421733398437500E+03	  +2.1149669647216797E+01	
  +1.0861000000000000E+04	  +7.0500001907348633E+00	  +2.9269240074157715E+03	  +1.9851029052734375E+03	  +9.0601318359375000E+02	  +1.8271295547485352E+01	
  +1.0862000000000000E+04	  +7.9885416030883789E+00	  +2.4935745010375977E+03	  +1.5434702148437500E+03	  +9.1878863525390625E+02	  +2.5451015472412109E+01	
  +1.0863000000000000E+04	  +8.2421875000000000E+00	  +1.8519118671417236E+03	  +9.5304522705078125E+02	  +8.7425683593750000E+02	  +3.7256824493408203E+01	
  +1.0864000000000000E+04	  +8.1671876907348633E+00	  +1.4838793983459473E+03	  +7.9049804687500000E+02	  +6.7332891845703125E+02	  +5.0520156860351562E+01	
  +1.0865000000000000E+04	  +7.2716345787048340E+00	  +4.2759308147430420E+02	  +3.5507041931152344E+01	  +3.8446871948242188E+02	  +6.4310379028320312E+01	
  +1.0866000000000000E+04	  +6.0005245208740234E+00	  +3.9260652351379395E+02	  +1.1931004333496094E+02	  +2.6678594970703125E+02	  +7.8300178527832031E+01	
  +1.0867000000000000E+04	  +4.5903410911560059E+00	  +4.6917741775512695E+01	  +0.0000000000000000E+00	  +4.6006267547607422E+01	  +8.9043624877929688E+01	
  +1.0868000000000000E+04	  +3.6301138401031494E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0869000000000000E+04	  +3.0948863029479980E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0870000000000000E+04	  +2.5562498569488525E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0871000000000000E+04	  +2.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0872000000000000E+04	  +1.3999999761581421E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0873000000000000E+04	  +9.6000009775161743E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0874000000000000E+04	  +7.5875002145767212E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0875000000000000E+04	  +3.9375001192092896E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +1.0876000000000000E+04	  +5.0000000745058060E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
